caching,access_pattern,payload_weight,entropy,network,density,concurrency,page_size,metric,group_a,group_b,n1,n2,u_stat,p_value,a12,cliffs_delta,magnitude,rest_median,graphql_median,p_value_holm
off,unique,light,high,constrained,medium,50,0,throughput_rps,rest,graphql,30,30,818.0,5.532862121764326e-08,0.9088888888888889,0.8177777777777777,large,49.996451565021516,49.99104755935308,7.192720758293624e-06
off,unique,light,low,constrained,medium,1,0,throughput_rps,rest,graphql,30,30,580.0,0.05554569313434556,0.6444444444444445,0.288888888888889,small,1.0104304271462743,1.0103354321273832,1.0
off,unique,light,low,constrained,medium,10,0,throughput_rps,rest,graphql,30,30,532.0,0.22823006680742364,0.5911111111111111,0.18222222222222229,small,10.006927534607698,9.999949752659882,1.0
off,unique,light,low,constrained,medium,50,0,throughput_rps,rest,graphql,30,30,865.0,8.890991323298936e-10,0.9611111111111111,0.9222222222222223,large,49.99463020523105,49.98914127260895,1.2002838286453564e-07
off,unique,light,medium,constrained,high,10,0,throughput_rps,rest,graphql,30,30,688.0,0.0004459191206574567,0.7644444444444444,0.5288888888888887,large,10.0076631431264,10.00265655102226,0.04280823558311585
off,unique,light,medium,constrained,low,10,0,throughput_rps,rest,graphql,30,30,521.0,0.2972716890893069,0.5788888888888889,0.1577777777777778,small,10.007152516394001,10.003271284737602,1.0
off,unique,light,medium,constrained,medium,1,0,throughput_rps,rest,graphql,30,30,555.0,0.12235292584474146,0.6166666666666667,0.2333333333333334,small,1.0103871774013231,1.010278575350946,1.0
off,unique,light,medium,constrained,medium,10,0,throughput_rps,rest,graphql,60,60,2350.0,0.003925003944601193,0.6527777777777779,0.3055555555555558,small,10.007612228667341,10.006363059819996,0.30615030767889306
off,unique,light,medium,constrained,medium,10,1,throughput_rps,rest,graphql,30,30,438.0,0.8649937061644875,0.4866666666666667,-0.026666666666666616,negligible,10.00338369437554,10.006703396490714,1.0
off,unique,light,medium,constrained,medium,10,5,throughput_rps,rest,graphql,30,30,900.0,3.019859359162157e-11,1.0,1.0,large,49.969897767057944,10.000014859177778,4.529789038743235e-09
off,unique,light,medium,constrained,medium,10,10,throughput_rps,rest,graphql,30,30,900.0,3.019859359162157e-11,1.0,1.0,large,99.75630787183394,9.99796787961004,4.529789038743235e-09
off,unique,light,medium,constrained,medium,50,0,throughput_rps,rest,graphql,30,30,711.0,0.00011747191610492368,0.7900000000000001,0.5800000000000003,large,49.9930168171917,49.98928217546111,0.012569495023226834
off,unique,light,medium,constrained,medium,100,0,throughput_rps,rest,graphql,30,30,836.0,1.2023264598302062e-08,0.9288888888888889,0.8577777777777778,large,99.9763360111236,99.96092458488286,1.5870709269758722e-06
off,unique,light,medium,lan,medium,1,0,throughput_rps,rest,graphql,30,30,690.0,0.0003988101938466105,0.7666666666666667,0.5333333333333334,large,1.01092963989527,1.010774688454286,0.03868458880312122
off,unique,light,medium,lan,medium,10,0,throughput_rps,rest,graphql,30,30,599.0,0.02812866989728732,0.6655555555555556,0.33111111111111113,medium,10.00978321794345,10.008826475881925,1.0
off,unique,light,medium,lan,medium,50,0,throughput_rps,rest,graphql,30,30,743.0,1.5291673925716366e-05,0.8255555555555555,0.651111111111111,large,50.005732559056234,49.99951637717817,0.0017738341753830984
off,zipfian,heavy,high,constrained,medium,10,0,throughput_rps,rest,graphql,30,30,608.0,0.01988307641391072,0.6755555555555556,0.35111111111111115,medium,10.00746601281601,10.005971973804362,1.0
off,zipfian,heavy,low,constrained,medium,10,0,throughput_rps,rest,graphql,30,30,679.0,0.0007295106100696473,0.7544444444444445,0.508888888888889,large,10.007996056292605,10.006634327550387,0.06857399734654684
off,zipfian,heavy,medium,constrained,medium,1,0,throughput_rps,rest,graphql,30,30,568.0,0.08235717088238616,0.631111111111111,0.2622222222222219,small,1.010405903557957,1.0103310302363844,1.0
off,zipfian,heavy,medium,constrained,medium,10,0,throughput_rps,rest,graphql,60,60,2509.0,0.00020028194161243967,0.6969444444444444,0.39388888888888873,medium,10.007500308309893,10.00666831382295,0.021229885810918607
off,zipfian,heavy,medium,constrained,medium,50,0,throughput_rps,rest,graphql,30,30,740.0,1.8681677770528113e-05,0.8222222222222222,0.6444444444444444,large,49.994130146265924,49.990297534969926,0.002148392943610733
off,zipfian,heavy,medium,constrained,medium,100,0,throughput_rps,rest,graphql,30,30,849.0,3.824890705314935e-09,0.9433333333333332,0.8866666666666665,large,99.97626369401553,99.96620761115656,5.087104638068864e-07
off,zipfian,heavy,medium,lan,medium,10,0,throughput_rps,rest,graphql,30,30,660.0,0.0019526766739305424,0.7333333333333333,0.46666666666666656,medium,10.010069797622165,10.00918520714583,0.16793019395802664
off,zipfian,light,high,constrained,medium,1,0,throughput_rps,rest,graphql,30,30,720.0,6.765008246371499e-05,0.8,0.6000000000000001,large,1.0104433917951683,1.0102375397601955,0.007373858988544934
off,zipfian,light,high,constrained,medium,10,0,throughput_rps,rest,graphql,30,30,642.0,0.004637118106215593,0.7133333333333333,0.4266666666666665,medium,10.007542421038497,10.006690865543074,0.34778385796616945
off,zipfian,light,high,constrained,medium,50,0,throughput_rps,rest,graphql,30,30,797.0,3.0102616021326514e-07,0.8855555555555557,0.7711111111111113,large,49.99483341570158,49.990800692822155,3.823032234708467e-05
off,zipfian,light,low,constrained,medium,1,0,throughput_rps,rest,graphql,30,30,598.0,0.029205409568445008,0.6644444444444443,0.32888888888888856,small,1.0103710215412671,1.0102869734531215,1.0
off,zipfian,light,low,constrained,medium,10,0,throughput_rps,rest,graphql,30,30,619.0,0.012732114616306573,0.6877777777777777,0.3755555555555554,medium,10.00769094054754,10.006032299180262,0.7893911062110075
off,zipfian,light,low,constrained,medium,50,0,throughput_rps,rest,graphql,30,30,866.0,8.101362326146452e-10,0.9622222222222222,0.9244444444444444,large,49.994319818659974,49.98671722159318,1.1017852763559175e-07
off,zipfian,light,medium,constrained,high,10,0,throughput_rps,rest,graphql,30,30,560.0,0.10546994652177778,0.6222222222222221,0.24444444444444424,small,10.007091597544694,10.005913076547447,1.0
off,zipfian,light,medium,constrained,low,10,0,throughput_rps,rest,graphql,30,30,560.0,0.10546994652177778,0.6222222222222221,0.24444444444444424,small,10.007685123718401,10.006912610589033,1.0
off,zipfian,light,medium,constrained,medium,1,0,throughput_rps,rest,graphql,30,30,530.0,0.23984999119107964,0.5888888888888888,0.1777777777777776,small,1.0104197212251482,1.0102994902060856,1.0
off,zipfian,light,medium,constrained,medium,10,0,throughput_rps,rest,graphql,60,60,2178.0,0.04755078715906364,0.605,0.20999999999999996,small,10.007192427821455,10.006535988216378,1.0
off,zipfian,light,medium,constrained,medium,10,1,throughput_rps,rest,graphql,30,30,651.0,0.0030339475794426483,0.7233333333333334,0.44666666666666677,medium,10.007368525297162,10.003494410597236,0.24271580635541187
off,zipfian,light,medium,constrained,medium,10,5,throughput_rps,rest,graphql,30,30,900.0,3.019859359162157e-11,1.0,1.0,large,49.96676749195198,10.00015227870464,4.529789038743235e-09
off,zipfian,light,medium,constrained,medium,10,10,throughput_rps,rest,graphql,30,30,900.0,3.019859359162157e-11,1.0,1.0,large,99.74960173706151,9.997314286801728,4.529789038743235e-09
off,zipfian,light,medium,constrained,medium,50,0,throughput_rps,rest,graphql,30,30,823.0,3.645891492506237e-08,0.9144444444444443,0.8288888888888886,large,49.994935044776184,49.988841174275464,4.776117855183171e-06
off,zipfian,light,medium,constrained,medium,100,0,throughput_rps,rest,graphql,30,30,885.0,1.328851208138703e-10,0.9833333333333333,0.9666666666666666,large,99.97522108093352,99.95979445043545,1.83381466723141e-08
off,zipfian,light,medium,lan,medium,1,0,throughput_rps,rest,graphql,30,30,699.0,0.0002388484570697063,0.7766666666666666,0.5533333333333332,large,1.0109199071926396,1.010811688234082,0.024123694164040338
off,zipfian,light,medium,lan,medium,10,0,throughput_rps,rest,graphql,30,30,617.0,0.013831619802975413,0.6855555555555557,0.3711111111111114,medium,10.009998092640592,10.009073236990222,0.8437288079815002
off,zipfian,light,medium,lan,medium,50,0,throughput_rps,rest,graphql,30,30,745.0,1.336676003162719e-05,0.8277777777777778,0.6555555555555557,large,50.00598685290237,50.001519967413756,0.0015772776837320085
on,uniform,heavy,high,constrained,medium,10,0,throughput_rps,rest,graphql,30,30,532.0,0.22823006680742364,0.5911111111111111,0.18222222222222229,small,10.007432553781555,10.006856460537078,1.0
on,uniform,heavy,low,constrained,medium,10,0,throughput_rps,rest,graphql,30,30,556.0,0.11881734448329707,0.6177777777777778,0.23555555555555552,small,10.007140962974972,10.005481024449328,1.0
on,uniform,heavy,medium,constrained,medium,1,0,throughput_rps,rest,graphql,30,30,604.0,0.02324344705367121,0.6711111111111111,0.3422222222222222,medium,1.0104042988121242,1.010283673273595,1.0
on,uniform,heavy,medium,constrained,medium,10,0,throughput_rps,rest,graphql,60,60,2342.0,0.004481210151396031,0.6505555555555556,0.3011111111111111,small,10.007213488436626,10.006159583363395,0.3408938738723224
on,uniform,heavy,medium,constrained,medium,50,0,throughput_rps,rest,graphql,30,30,701.0,0.00021264638274527632,0.7788888888888889,0.5577777777777777,large,49.99416376786214,49.99090437378199,0.022327870188254013
on,uniform,heavy,medium,constrained,medium,100,0,throughput_rps,rest,graphql,30,30,713.0,0.00010406563331101462,0.7922222222222222,0.5844444444444443,large,99.97773626607118,99.96851495155201,0.011239088397589579
on,uniform,heavy,medium,lan,medium,10,0,throughput_rps,rest,graphql,30,30,648.0,0.0035011673538548815,0.7200000000000001,0.44000000000000017,medium,10.00997174431943,10.00915564501254,0.2765922209545356
on,uniform,light,high,constrained,medium,1,0,throughput_rps,rest,graphql,30,30,623.0,0.010762612595411516,0.6922222222222222,0.38444444444444437,medium,1.0104451547092186,1.0103345732921776,0.688807206106337
on,uniform,light,high,constrained,medium,10,0,throughput_rps,rest,graphql,30,30,547.0,0.1536672354850899,0.6077777777777779,0.21555555555555572,small,10.007219538457084,10.00660745316247,1.0
on,uniform,light,high,constrained,medium,50,0,throughput_rps,rest,graphql,30,30,759.0,5.091173485363367e-06,0.8433333333333333,0.6866666666666665,large,49.99531988745115,49.99093426042556,0.0006211231652143307
on,uniform,light,low,constrained,medium,1,0,throughput_rps,rest,graphql,30,30,429.0,0.7618283459354748,0.4766666666666667,-0.046666666666666634,negligible,1.0051588637906286,1.0103217361784314,1.0
on,uniform,light,low,constrained,medium,10,0,throughput_rps,rest,graphql,30,30,641.0,0.00485601639666783,0.7122222222222222,0.4244444444444444,medium,10.007208713356102,10.005735077137846,0.3593452133534194
on,uniform,light,low,constrained,medium,50,0,throughput_rps,rest,graphql,30,30,660.0,0.0019526766739305424,0.7333333333333333,0.46666666666666656,medium,49.99569703290791,49.99313178930167,0.16793019395802664
on,uniform,light,medium,constrained,high,10,0,throughput_rps,rest,graphql,30,30,499.0,0.47334655725844954,0.5544444444444444,0.10888888888888881,negligible,10.005608375980424,10.006061814733005,1.0
on,uniform,light,medium,constrained,low,10,0,throughput_rps,rest,graphql,30,30,583.0,0.050120239262001376,0.6477777777777777,0.29555555555555535,small,10.007602781629497,9.999939079315997,1.0
on,uniform,light,medium,constrained,medium,1,0,throughput_rps,rest,graphql,30,30,564.0,0.09334079652708835,0.6266666666666666,0.2533333333333332,small,1.0103715310279509,1.0103000874344357,1.0
on,uniform,light,medium,constrained,medium,10,0,throughput_rps,rest,graphql,60,60,2397.0,0.0017432309378540042,0.6658333333333334,0.3316666666666668,medium,10.007404711128256,10.006535500122183,0.15166109159329838
on,uniform,light,medium,constrained,medium,10,1,throughput_rps,rest,graphql,30,30,699.0,0.0002388484570697063,0.7766666666666666,0.5533333333333332,large,10.007757330952039,10.003203825444494,0.024123694164040338
on,uniform,light,medium,constrained,medium,10,5,throughput_rps,rest,graphql,30,30,900.0,3.019859359162157e-11,1.0,1.0,large,49.97399826920646,10.00391391598757,4.529789038743235e-09
on,uniform,light,medium,constrained,medium,10,10,throughput_rps,rest,graphql,30,30,900.0,3.019859359162157e-11,1.0,1.0,large,99.79422511753664,9.999896464518368,4.529789038743235e-09
on,uniform,light,medium,constrained,medium,50,0,throughput_rps,rest,graphql,30,30,691.0,0.0003770395640831686,0.7677777777777777,0.5355555555555553,large,49.99413088336486,49.99160981067609,0.03694987728015052
on,uniform,light,medium,constrained,medium,100,0,throughput_rps,rest,graphql,30,30,643.0,0.004427193167173018,0.7144444444444443,0.42888888888888865,medium,99.97635213440321,99.9706573255519,0.3408938738723224
on,uniform,light,medium,lan,medium,1,0,throughput_rps,rest,graphql,30,30,676.0,0.000856411554987191,0.7511111111111111,0.5022222222222221,large,1.0109162452216665,1.010834496104684,0.07878986305882157
on,uniform,light,medium,lan,medium,10,0,throughput_rps,rest,graphql,30,30,639.0,0.005322077805144202,0.7099999999999999,0.4199999999999997,medium,10.009842641442539,10.008843132086993,0.38851167977552675
on,uniform,light,medium,lan,medium,50,0,throughput_rps,rest,graphql,30,30,536.0,0.20620548705301323,0.5955555555555556,0.19111111111111123,small,50.005680038827236,49.999838290665096,1.0
on,unique,heavy,high,constrained,medium,10,0,throughput_rps,rest,graphql,30,30,496.0,0.501143667603293,0.551111111111111,0.10222222222222199,negligible,10.007374262921381,10.006719273886894,1.0
on,unique,heavy,low,constrained,medium,10,0,throughput_rps,rest,graphql,30,30,612.0,0.016954880587293254,0.6799999999999999,0.3599999999999999,medium,10.007660278227396,10.006814119974658,0.9833830740630087
on,unique,heavy,medium,constrained,medium,1,0,throughput_rps,rest,graphql,30,30,484.0,0.6204037206277525,0.5377777777777778,0.0755555555555556,negligible,1.010346496372313,1.010260423491937,1.0
on,unique,heavy,medium,constrained,medium,10,0,throughput_rps,rest,graphql,60,60,2590.0,3.415971800508311e-05,0.7194444444444446,0.4388888888888891,medium,10.007408411919604,10.006321419247584,0.0038942078525794747
on,unique,heavy,medium,constrained,medium,50,0,throughput_rps,rest,graphql,30,30,745.0,1.336676003162719e-05,0.8277777777777778,0.6555555555555557,large,49.994922241630874,49.99063126436766,0.0015772776837320085
on,unique,heavy,medium,constrained,medium,100,0,throughput_rps,rest,graphql,30,30,688.0,0.0004459191206574567,0.7644444444444444,0.5288888888888887,large,99.97381719561605,99.96730645447724,0.04280823558311585
on,unique,heavy,medium,lan,medium,10,0,throughput_rps,rest,graphql,30,30,679.0,0.0007295106100696473,0.7544444444444445,0.508888888888889,large,10.010019588899358,10.00909468791334,0.06857399734654684
on,unique,light,high,constrained,medium,1,0,throughput_rps,rest,graphql,30,30,617.0,0.013831619802975413,0.6855555555555557,0.3711111111111114,medium,1.010405887849069,1.0102922049687226,0.8437288079815002
on,unique,light,high,constrained,medium,10,0,throughput_rps,rest,graphql,30,30,567.0,0.08499969748696408,0.63,0.26,small,10.007099898711772,10.00621703626522,1.0
on,unique,light,high,constrained,medium,50,0,throughput_rps,rest,graphql,30,30,674.0,0.0009520740392726185,0.7488888888888889,0.4977777777777779,large,49.99366384051808,49.991419144109294,0.08663873757380829
on,unique,light,low,constrained,medium,1,0,throughput_rps,rest,graphql,30,30,555.0,0.12235292584474146,0.6166666666666667,0.2333333333333334,small,1.0103222323773928,1.0101500095799463,1.0
on,unique,light,low,constrained,medium,10,0,throughput_rps,rest,graphql,30,30,602.0,0.02510128272933511,0.668888888888889,0.33777777777777795,medium,10.006985553314204,10.002861831982788,1.0
on,unique,light,low,constrained,medium,50,0,throughput_rps,rest,graphql,30,30,548.0,0.14944870623046316,0.6088888888888888,0.21777777777777763,small,49.995800511785134,49.994996465840444,1.0
on,unique,light,medium,constrained,high,10,0,throughput_rps,rest,graphql,30,30,563.0,0.09626283103615173,0.6255555555555555,0.25111111111111106,small,10.007027865397928,10.005630561499657,1.0
on,unique,light,medium,constrained,low,10,0,throughput_rps,rest,graphql,30,30,637.0,0.005828168439115262,0.7077777777777778,0.4155555555555557,medium,10.007481742749713,10.006725563317772,0.41270733116400443
on,unique,light,medium,constrained,medium,1,0,throughput_rps,rest,graphql,30,30,560.0,0.10546994652177778,0.6222222222222221,0.24444444444444424,small,1.0103970567199383,1.0102698056696646,1.0
on,unique,light,medium,constrained,medium,10,0,throughput_rps,rest,graphql,60,60,2204.0,0.03418982684450737,0.6122222222222222,0.22444444444444445,small,10.00681822588672,10.006278917720351,1.0
on,unique,light,medium,constrained,medium,10,1,throughput_rps,rest,graphql,30,30,570.0,0.0772719759293395,0.6333333333333333,0.2666666666666666,small,10.007202680298109,10.006007807139245,1.0
on,unique,light,medium,constrained,medium,10,5,throughput_rps,rest,graphql,30,30,900.0,3.019859359162157e-11,1.0,1.0,large,49.97705991254579,10.001601425765546,4.529789038743235e-09
on,unique,light,medium,constrained,medium,10,10,throughput_rps,rest,graphql,30,30,900.0,3.019859359162157e-11,1.0,1.0,large,99.79441772375324,10.001063491489464,4.529789038743235e-09
on,unique,light,medium,constrained,medium,50,0,throughput_rps,rest,graphql,30,30,784.0,8.197497229004642e-07,0.8711111111111111,0.7422222222222221,large,49.99498303041371,49.990955038288156,0.00010246871536255803
on,unique,light,medium,constrained,medium,100,0,throughput_rps,rest,graphql,30,30,725.0,4.942599819037003e-05,0.8055555555555555,0.6111111111111109,large,99.97674002709499,99.96957724903302,0.005436859800940703
on,unique,light,medium,lan,medium,1,0,throughput_rps,rest,graphql,30,30,667.0,0.0013703325610487653,0.7411111111111112,0.48222222222222233,large,1.0109169187704639,1.010828871158032,0.12058926537229135
on,unique,light,medium,lan,medium,10,0,throughput_rps,rest,graphql,30,30,637.0,0.005828168439115262,0.7077777777777778,0.4155555555555557,medium,10.009878845232226,10.008659292747614,0.41270733116400443
on,unique,light,medium,lan,medium,50,0,throughput_rps,rest,graphql,30,30,698.0,0.00025305784556082746,0.7755555555555556,0.5511111111111111,large,50.00520092953101,49.999313721647255,0.02505272671052192
on,zipfian,heavy,high,constrained,medium,10,0,throughput_rps,rest,graphql,30,30,593.0,0.03513659994217983,0.6588888888888889,0.3177777777777777,small,10.007657950957995,10.00290502066494,1.0
on,zipfian,heavy,low,constrained,medium,10,0,throughput_rps,rest,graphql,30,30,627.0,0.009068760993273545,0.6966666666666667,0.3933333333333333,medium,10.007837910842138,9.9999465815647,0.5894694645627805
