run_uid,block_id,protocol,caching,access_pattern,entropy,payload_weight,network,density,concurrency,run_index,session_id,ts_start,ts_end,lat_p50,lat_p95,lat_p99,throughput_rps,payload_bytes_med,cache_hit_rate,round_trip_count,error_rate,apq_registrations,cpu_mean,cpu_p95,rss_mean_mb,rss_p95_mb,k6_iterations,dropped_iterations,notes,source_session,page_size,page_latency_med
e70f542c8d7e,B0023,graphql,off,uniform,medium,heavy,constrained,medium,10,23,phase2-core-real,1782454139.259,1782454230.209,33.894051,44.342567,50.68911,10.007572904911008,590.0,,1,0,0,,,,,901,0,,phase2-core-real,0,
5d42ee3d5559,B0023,graphql,off,uniform,medium,heavy,constrained,medium,10,24,phase2-core-real,1782454230.224,1782454321.139,33.672617,42.359526,49.561034,10.006368555932829,501.0,,1,0,0,,,,,901,0,,phase2-core-real,0,
d071b272cd7b,B0023,graphql,off,uniform,medium,heavy,constrained,medium,10,25,phase2-core-real,1782454321.155,1782454412.054,34.122389,42.97590875,46.91011543999999,9.99994307754624,494.0,,1,0,0,,,,,900,0,,phase2-core-real,0,
eaeccf9ec522,B0023,graphql,off,uniform,medium,heavy,constrained,medium,10,26,phase2-core-real,1782454412.07,1782454502.966,34.014473,42.55417245,48.0918047,9.999879329678372,497.0,,1,0,0,,,,,900,0,,phase2-core-real,0,
6e50976e72a1,B0023,graphql,off,uniform,medium,heavy,constrained,medium,10,27,phase2-core-real,1782454502.982,1782454593.881,34.1419185,43.20712179999999,48.94208892999999,9.999860207065344,496.0,,1,0,0,,,,,900,0,,phase2-core-real,0,
d9aa6094b7dc,B0023,graphql,off,uniform,medium,heavy,constrained,medium,10,28,phase2-core-real,1782454593.898,1782454684.786,33.8142565,43.1033107,48.86335232,9.999878836023644,502.5,,1,0,0,,,,,900,0,,phase2-core-real,0,
b0fa368bb4bb,B0023,graphql,off,uniform,medium,heavy,constrained,medium,10,29,phase2-core-real,1782454684.804,1782454775.708,33.949598,42.93223,46.410029,10.00776492072568,588.0,,1,0,0,,,,,901,0,,phase2-core-real,0,
9a918a203912,B0013,graphql,on,unique,medium,heavy,constrained,medium,10,0,phase2-core-real,1782454868.309,1782454959.383,34.795604,43.67567699999999,47.38363327999999,9.99984451030663,612.0,0.0,1,0,0,,,,,900,0,,phase2-core-real,0,
0622d433c153,B0013,graphql,on,unique,medium,heavy,constrained,medium,10,1,phase2-core-real,1782454959.386,1782455050.336,35.088541,43.53446,47.567179,10.006493088867266,507.0,0.0,1,0,0,,,,,901,0,,phase2-core-real,0,
8d7585aca270,B0013,graphql,on,unique,medium,heavy,constrained,medium,10,2,phase2-core-real,1782455050.34,1782455141.282,34.877615,43.51392,48.148676,10.00718426254089,495.0,0.0,1,0,0,,,,,901,0,,phase2-core-real,0,
bd518b5b6adb,B0013,graphql,on,unique,medium,heavy,constrained,medium,10,3,phase2-core-real,1782455141.286,1782455232.175,35.087828,43.103843,47.531156,10.00716932591921,495.0,0.0,1,0,0,,,,,901,0,,phase2-core-real,0,
1ce22b0d7006,B0013,graphql,on,unique,medium,heavy,constrained,medium,10,4,phase2-core-real,1782455232.18,1782455323.108,34.563362999999995,43.17603245,48.27134725,9.999659539925034,500.0,0.0,1,0,0,,,,,900,0,,phase2-core-real,0,
f3daac6f38ad,B0013,graphql,on,unique,medium,heavy,constrained,medium,10,5,phase2-core-real,1782455323.114,1782455414.047,34.899447499999994,43.3144623,48.56252108,9.999854723332785,609.0,0.0,1,0,0,,,,,900,0,,phase2-core-real,0,
8fece28744be,B0013,graphql,on,unique,medium,heavy,constrained,medium,10,6,phase2-core-real,1782455414.053,1782455504.946,34.895264,43.41563205,48.05682605,9.99994678783871,506.5,0.0,1,0,0,,,,,900,0,,phase2-core-real,0,
150971646de1,B0013,graphql,on,unique,medium,heavy,constrained,medium,10,7,phase2-core-real,1782455504.952,1782455595.878,34.7878555,44.03679609999999,48.91355745999999,9.99986019562122,495.0,0.0,1,0,0,,,,,900,0,,phase2-core-real,0,
072f7959c463,B0013,graphql,on,unique,medium,heavy,constrained,medium,10,8,phase2-core-real,1782455595.884,1782455686.78,34.907559,44.148317,48.08495,10.006982598681422,496.0,0.0,1,0,0,,,,,901,0,,phase2-core-real,0,
520c72510b52,B0013,graphql,on,unique,medium,heavy,constrained,medium,10,9,phase2-core-real,1782455686.787,1782455777.735,34.829734,43.666024,48.119788,10.006176685041824,613.0,0.0,1,0,0,,,,,901,0,,phase2-core-real,0,
a2a9b2f94f22,B0013,graphql,on,unique,medium,heavy,constrained,medium,10,10,phase2-core-real,1782455777.743,1782455868.637,34.6575545,42.7468294,47.36164606999999,9.999916188369111,600.5,0.0,1,0,0,,,,,900,0,,phase2-core-real,0,
6950731d68e3,B0013,graphql,on,unique,medium,heavy,constrained,medium,10,11,phase2-core-real,1782455868.645,1782455959.548,35.1370455,44.16151365,48.97104297,9.99991554126889,483.5,0.0,1,0,0,,,,,900,0,,phase2-core-real,0,
c1905cc128e1,B0013,graphql,on,unique,medium,heavy,constrained,medium,10,12,phase2-core-real,1782455959.556,1782456050.513,34.582701,43.955286,47.588552,10.006013920432489,495.0,0.0,1,0,0,,,,,901,0,,phase2-core-real,0,
0640aa44544b,B0013,graphql,on,unique,medium,heavy,constrained,medium,10,13,phase2-core-real,1782456050.522,1782456141.496,35.022327,43.745217,49.268165,10.00737131664298,599.0,0.0,1,0,0,,,,,901,0,,phase2-core-real,0,
56e5dbee1c6c,B0013,graphql,on,unique,medium,heavy,constrained,medium,10,14,phase2-core-real,1782456141.506,1782456232.455,34.847268,44.053923,50.25575,10.006300364407116,596.0,0.0011098779134295,1,0,0,,,,,901,0,,phase2-core-real,0,
e9e4703a3f0b,B0013,graphql,on,unique,medium,heavy,constrained,medium,10,15,phase2-core-real,1782456232.466,1782456323.414,35.1651045,43.68888135,48.29164167999999,9.999854586447874,493.0,0.0011111111111111,1,0,0,,,,,900,0,,phase2-core-real,0,
3a505c7a1ee9,B0013,graphql,on,unique,medium,heavy,constrained,medium,10,16,phase2-core-real,1782456323.425,1782456414.361,35.293792,43.468469,47.230755,10.006910862381671,495.0,0.0,1,0,0,,,,,901,0,,phase2-core-real,0,
f28adf966142,B0013,graphql,on,unique,medium,heavy,constrained,medium,10,17,phase2-core-real,1782456414.372,1782456505.312,34.75074,43.888927,48.278872,10.007273927333626,608.0,0.0,1,0,0,,,,,901,0,,phase2-core-real,0,
0b4dc764b548,B0013,graphql,on,unique,medium,heavy,constrained,medium,10,18,phase2-core-real,1782456505.325,1782456596.267,34.936298,43.762759,48.738795,10.007557509390304,604.0,0.0,1,0,0,,,,,901,0,,phase2-core-real,0,
4a07a6b605a1,B0013,graphql,on,unique,medium,heavy,constrained,medium,10,19,phase2-core-real,1782456596.279,1782456687.223,34.6924135,43.4246397,47.6849786,9.99990394447823,494.0,0.0011111111111111,1,0,0,,,,,900,0,,phase2-core-real,0,
59c6a32418d8,B0013,graphql,on,unique,medium,heavy,constrained,medium,10,20,phase2-core-real,1782456687.237,1782456778.189,34.66214,43.670888,49.52399,10.00710187937934,590.0,0.0,1,0,0,,,,,901,0,,phase2-core-real,0,
6eb6e429a617,B0013,graphql,on,unique,medium,heavy,constrained,medium,10,21,phase2-core-real,1782456778.202,1782456869.191,35.138183999999995,43.85575445,48.82128421999999,9.999899108573477,496.0,0.0011111111111111,1,0,0,,,,,900,0,,phase2-core-real,0,
4cbf1732ddcf,B0013,graphql,on,unique,medium,heavy,constrained,medium,10,22,phase2-core-real,1782456869.205,1782456960.103,35.0055005,43.7781396,47.86762286,9.999871449541432,607.5,0.0,1,0,0,,,,,900,0,,phase2-core-real,0,
46af2811eb5a,B0013,graphql,on,unique,medium,heavy,constrained,medium,10,23,phase2-core-real,1782456960.118,1782457051.079,35.217621,43.904184,48.884442,10.007844144575047,495.0,0.0,1,0,0,,,,,901,0,,phase2-core-real,0,
62cb4947ac37,B0013,graphql,on,unique,medium,heavy,constrained,medium,10,24,phase2-core-real,1782457051.095,1782457141.977,34.735774,43.9838646,48.85214688,9.99991427440156,497.5,0.0,1,0,0,,,,,900,0,,phase2-core-real,0,
4d86b5b875ae,B0013,graphql,on,unique,medium,heavy,constrained,medium,10,25,phase2-core-real,1782457141.993,1782457232.942,35.213223,43.156804,48.648519,10.007158934797912,492.0,0.0,1,0,0,,,,,901,0,,phase2-core-real,0,
b47ac06f0409,B0013,graphql,on,unique,medium,heavy,constrained,medium,10,26,phase2-core-real,1782457232.958,1782457323.839,35.492308,44.196594,49.7057,10.00802500827469,613.0,0.0,1,0,0,,,,,901,0,,phase2-core-real,0,
274fcbab44e4,B0013,graphql,on,unique,medium,heavy,constrained,medium,10,27,phase2-core-real,1782457323.856,1782457414.774,35.087978,43.139924,46.638335,10.00731948386554,600.0,0.0,1,0,0,,,,,901,0,,phase2-core-real,0,
61b9361c4028,B0013,graphql,on,unique,medium,heavy,constrained,medium,10,28,phase2-core-real,1782457414.792,1782457505.671,35.0078155,43.64048594999999,48.50834277,9.999819885021976,509.0,0.0,1,0,0,,,,,900,0,,phase2-core-real,0,
ad7c6fadde53,B0013,graphql,on,unique,medium,heavy,constrained,medium,10,29,phase2-core-real,1782457505.689,1782457596.827,34.905563,43.383456,48.026983,10.006743388215254,491.0,0.0,1,0,0,,,,,901,0,,phase2-core-real,0,
7baa7061b799,B0010,rest,off,uniform,medium,light,constrained,medium,10,0,phase2-core-real,1782457698.958,1782457789.839,28.588565,36.1572875,39.94844481,9.999867389203027,1461.0,,1,0,0,,,,,900,0,,phase2-core-real,0,
109544898f0b,B0010,rest,off,uniform,medium,light,constrained,medium,10,1,phase2-core-real,1782457789.842,1782457880.726,28.905977,36.401863,39.375084,10.007664511817488,1550.0,,1,0,0,,,,,901,0,,phase2-core-real,0,
36374461f662,B0010,rest,off,uniform,medium,light,constrained,medium,10,2,phase2-core-real,1782457880.73,1782457971.621,28.633388,36.74016,39.684741,10.008218844732164,1532.0,,1,0,0,,,,,901,0,,phase2-core-real,0,
f0daa0b944d2,B0010,rest,off,uniform,medium,light,constrained,medium,10,3,phase2-core-real,1782457971.625,1782458062.515,28.619158,36.55371,39.343413,10.00791890990262,1394.0,,1,0,0,,,,,901,0,,phase2-core-real,0,
3b923c080242,B0010,rest,off,uniform,medium,light,constrained,medium,10,4,phase2-core-real,1782458062.519,1782458153.398,28.732856,36.728519,40.860086,10.008030352916414,1620.0,,1,0,0,,,,,901,0,,phase2-core-real,0,
61ca1c0a1de2,B0010,rest,off,uniform,medium,light,constrained,medium,10,5,phase2-core-real,1782458153.403,1782458244.278,28.3641755,36.37728695,39.50421538,9.999879410009768,1537.5,,1,0,0,,,,,900,0,,phase2-core-real,0,
26476e7bd014,B0010,rest,off,uniform,medium,light,constrained,medium,10,6,phase2-core-real,1782458244.284,1782458335.137,28.661091,37.28563775,39.86587003,9.999947159056996,1605.0,,1,0,0,,,,,900,0,,phase2-core-real,0,
9098648933cb,B0010,rest,off,uniform,medium,light,constrained,medium,10,7,phase2-core-real,1782458335.143,1782458426.042,28.277351,36.131766,39.140119,10.006838142968864,1606.0,,1,0,0,,,,,901,0,,phase2-core-real,0,
6a578a19a4e6,B0010,rest,off,uniform,medium,light,constrained,medium,10,8,phase2-core-real,1782458426.049,1782458516.954,28.537565,36.406485,39.872048,10.007603843599387,1569.0,,1,0,0,,,,,901,0,,phase2-core-real,0,
1d4b60b64b9d,B0010,rest,off,uniform,medium,light,constrained,medium,10,9,phase2-core-real,1782458516.961,1782458607.874,28.398311,36.077304,40.022109,10.00687337735746,1514.0,,1,0,0,,,,,901,0,,phase2-core-real,0,
3a770197ac2f,B0010,rest,off,uniform,medium,light,constrained,medium,10,10,phase2-core-real,1782458607.881,1782458698.778,28.626984,36.9332,40.634157,10.007833552294624,1629.0,,1,0,0,,,,,901,0,,phase2-core-real,0,
a3d4f27d1c03,B0010,rest,off,uniform,medium,light,constrained,medium,10,11,phase2-core-real,1782458698.786,1782458789.681,28.922868,37.153107,40.437284,10.00805020344466,1425.0,,1,0,0,,,,,901,0,,phase2-core-real,0,
76905ebe6020,B0010,rest,off,uniform,medium,light,constrained,medium,10,12,phase2-core-real,1782458789.69,1782458880.537,28.4565915,37.2132614,40.26711809,9.999960156492085,1521.0,,1,0,0,,,,,900,0,,phase2-core-real,0,
07ea8187a4b0,B0010,rest,off,uniform,medium,light,constrained,medium,10,13,phase2-core-real,1782458880.547,1782458971.4,28.76253,36.901915,39.551366,10.007972453602097,1466.0,,1,0,0,,,,,901,0,,phase2-core-real,0,
419d0347b37f,B0010,rest,off,uniform,medium,light,constrained,medium,10,14,phase2-core-real,1782458971.409,1782459062.252,28.495449,37.20654485,40.45783235999999,9.99990858516901,1563.0,,1,0,0,,,,,900,0,,phase2-core-real,0,
afdfbfcdad88,B0010,rest,off,uniform,medium,light,constrained,medium,10,15,phase2-core-real,1782459062.264,1782459153.118,28.580918,36.5917135,39.64287598999999,9.999494205028594,1600.0,,1,0,0,,,,,900,0,,phase2-core-real,0,
2c85b209d21d,B0010,rest,off,uniform,medium,light,constrained,medium,10,16,phase2-core-real,1782459153.129,1782459244.022,28.395911,36.209491,39.113654,10.006921444484568,1565.0,,1,0,0,,,,,901,0,,phase2-core-real,0,
d10b809fb0b7,B0010,rest,off,uniform,medium,light,constrained,medium,10,17,phase2-core-real,1782459244.034,1782459334.924,28.105773,36.118725,38.752359,10.008302589245158,1494.0,,1,0,0,,,,,901,0,,phase2-core-real,0,
f2fc51e4df24,B0010,rest,off,uniform,medium,light,constrained,medium,10,18,phase2-core-real,1782459334.936,1782459425.797,28.3414915,37.24519315,40.1063569,9.999909026383184,1567.5,,1,0,0,,,,,900,0,,phase2-core-real,0,
d175bcbdf68f,B0010,rest,off,uniform,medium,light,constrained,medium,10,19,phase2-core-real,1782459425.81,1782459516.72,28.165794,36.518113,39.592066,10.008518186066905,1503.0,,1,0,0,,,,,901,0,,phase2-core-real,0,
cdf98c7bdf5b,B0010,rest,off,uniform,medium,light,constrained,medium,10,20,phase2-core-real,1782459516.733,1782459607.636,28.122244,36.299669,39.671472,10.00867333391115,1429.0,,1,0,0,,,,,901,0,,phase2-core-real,0,
dc30510296c3,B0010,rest,off,uniform,medium,light,constrained,medium,10,21,phase2-core-real,1782459607.65,1782459698.54,28.565031,36.299854,40.374167,10.007442714080872,1633.0,,1,0,0,,,,,901,0,,phase2-core-real,0,
4639aa88bf10,B0010,rest,off,uniform,medium,light,constrained,medium,10,22,phase2-core-real,1782459698.554,1782459789.408,28.3478125,36.69824735,40.96364327,9.999926032213796,1563.0,,1,0,0,,,,,900,0,,phase2-core-real,0,
4f19130b4979,B0010,rest,off,uniform,medium,light,constrained,medium,10,23,phase2-core-real,1782459789.423,1782459883.03,28.515106,36.567021,40.873693,10.007063346719484,1500.0,,1,0,0,,,,,901,0,,phase2-core-real,0,
255188e69797,B0010,rest,off,uniform,medium,light,constrained,medium,10,24,phase2-core-real,1782459883.047,1782459973.896,28.5071695,36.27479045,39.99235288999999,9.999851227880011,1612.5,,1,0,0,,,,,900,0,,phase2-core-real,0,
671633abe28e,B0010,rest,off,uniform,medium,light,constrained,medium,10,25,phase2-core-real,1782459973.912,1782460064.768,28.469264000000003,36.39727805,40.07141489999999,9.999834632512464,1508.0,,1,0,0,,,,,900,0,,phase2-core-real,0,
15547b1d5e83,B0010,rest,off,uniform,medium,light,constrained,medium,10,26,phase2-core-real,1782460064.784,1782460155.644,28.171328,36.5794669,39.28105241,9.999959409498093,1458.5,,1,0,0,,,,,900,0,,phase2-core-real,0,
8ba2cbd75c0e,B0010,rest,off,uniform,medium,light,constrained,medium,10,27,phase2-core-real,1782460155.661,1782460246.52,28.435627,36.66410084999999,40.74322681,9.999960635710512,1618.0,,1,0,0,,,,,900,0,,phase2-core-real,0,
df3cbc7790c1,B0010,rest,off,uniform,medium,light,constrained,medium,10,28,phase2-core-real,1782460246.537,1782460337.425,28.418981,36.500564,40.104257,10.008445434731222,1455.0,,1,0,0,,,,,901,0,,phase2-core-real,0,
ca7636e9487c,B0010,rest,off,uniform,medium,light,constrained,medium,10,29,phase2-core-real,1782460337.443,1782460428.328,28.592,37.158173,40.574866,10.007318703479164,1563.0,,1,0,0,,,,,901,0,,phase2-core-real,0,
d5d8bfcf494a,B0017,graphql,on,uniform,medium,heavy,constrained,medium,10,0,phase2-core-real,1782460527.456,1782460618.493,35.972093,45.790083,51.59231,10.006635477950557,598.0,0.0144284128745837,1,0,0,,,,,901,0,,phase2-core-real,0,
39e6471198d2,B0017,graphql,on,uniform,medium,heavy,constrained,medium,10,1,phase2-core-real,1782460618.496,1782460709.409,34.9947995,43.62989445,50.0083517,9.9998802384343,499.0,0.0288888888888888,1,0,0,,,,,900,0,,phase2-core-real,0,
10e9b89fa721,B0017,graphql,on,uniform,medium,heavy,constrained,medium,10,2,phase2-core-real,1782460709.412,1782460800.322,34.403256,43.48621299999999,48.1146981,9.999848996835786,512.0,0.0344444444444444,1,0,0,,,,,900,0,,phase2-core-real,0,
70dca86ac445,B0017,graphql,on,uniform,medium,heavy,constrained,medium,10,3,phase2-core-real,1782460800.327,1782460891.219,34.69252,43.263687,47.29462907999998,9.99990280561135,493.5,0.0244444444444444,1,0,0,,,,,900,0,,phase2-core-real,0,
845a5ac58645,B0017,graphql,on,uniform,medium,heavy,constrained,medium,10,4,phase2-core-real,1782460891.224,1782460982.131,34.784154,43.372896,47.307858,10.007194265476402,505.0,0.0199778024417314,1,0,0,,,,,901,0,,phase2-core-real,0,
aef0643079a4,B0017,graphql,on,uniform,medium,heavy,constrained,medium,10,5,phase2-core-real,1782460982.137,1782461073.038,34.862734,43.942234,49.042793,10.006821628424587,497.0,0.025527192008879,1,0,0,,,,,901,0,,phase2-core-real,0,
7fefb72544df,B0017,graphql,on,uniform,medium,heavy,constrained,medium,10,6,phase2-core-real,1782461073.044,1782461163.931,34.487069000000005,42.84240855,48.16035829,9.9999339716582,594.5,0.0322222222222222,1,0,0,,,,,900,0,,phase2-core-real,0,
dd6cf5515d65,B0017,graphql,on,uniform,medium,heavy,constrained,medium,10,7,phase2-core-real,1782461163.937,1782461254.832,35.141223,43.841014,47.49307897,9.999848821618858,603.0,0.03,1,0,0,,,,,900,0,,phase2-core-real,0,
026e1c840458,B0017,graphql,on,uniform,medium,heavy,constrained,medium,10,8,phase2-core-real,1782461254.839,1782461345.782,34.760834,43.844074,48.251544,10.006943698393332,594.0,0.0244173140954495,1,0,0,,,,,901,0,,phase2-core-real,0,
fb30fae95979,B0017,graphql,on,uniform,medium,heavy,constrained,medium,10,9,phase2-core-real,1782461345.79,1782461436.735,34.969243,43.725684,47.261606,10.006177429023358,599.0,0.0188679245283018,1,0,0,,,,,901,0,,phase2-core-real,0,
f0fabf39fbcb,B0017,graphql,on,uniform,medium,heavy,constrained,medium,10,10,phase2-core-real,1782461436.743,1782461527.695,34.325824,43.047946,47.060216,10.006493471716915,498.0,0.0344062153163152,1,0,0,,,,,901,0,,phase2-core-real,0,
97ff0fe92807,B0017,graphql,on,uniform,medium,heavy,constrained,medium,10,11,phase2-core-real,1782461527.704,1782461618.605,34.989444,43.743884,48.768043,10.007661239438493,595.0,0.0210876803551609,1,0,0,,,,,901,0,,phase2-core-real,0,
800ffe75c4b7,B0017,graphql,on,uniform,medium,heavy,constrained,medium,10,12,phase2-core-real,1782461618.614,1782461709.519,35.075624,43.709183,49.415932,10.007644678270117,590.0,0.0310765815760266,1,0,0,,,,,901,0,,phase2-core-real,0,
43c0615a6b2b,B0017,graphql,on,uniform,medium,heavy,constrained,medium,10,13,phase2-core-real,1782461709.528,1782461800.445,34.721858999999995,43.60391005,46.48208689,9.999941158235126,595.5,0.03,1,0,0,,,,,900,0,,phase2-core-real,0,
2bd1b6fe5272,B0017,graphql,on,uniform,medium,heavy,constrained,medium,10,14,phase2-core-real,1782461800.456,1782461891.415,34.490444,44.408172,48.597063,10.007768003866506,499.0,0.0299667036625971,1,0,0,,,,,901,0,,phase2-core-real,0,
fcdb5e038e49,B0017,graphql,on,uniform,medium,heavy,constrained,medium,10,15,phase2-core-real,1782461891.426,1782461982.329,35.065058,42.94847795,47.0334814,9.999896018970109,547.5,0.0188888888888888,1,0,0,,,,,900,0,,phase2-core-real,0,
e90f395dc11c,B0017,graphql,on,uniform,medium,heavy,constrained,medium,10,16,phase2-core-real,1782461982.34,1782462073.296,34.595364,43.567514,50.184908,10.007649848321565,602.0,0.0321864594894561,1,0,0,,,,,901,0,,phase2-core-real,0,
deff93673614,B0017,graphql,on,uniform,medium,heavy,constrained,medium,10,17,phase2-core-real,1782462073.307,1782462164.21,34.8054635,43.94938445,47.43303841,9.999873324715796,500.0,0.0188888888888888,1,0,0,,,,,900,0,,phase2-core-real,0,
88fdf06d26c5,B0017,graphql,on,uniform,medium,heavy,constrained,medium,10,18,phase2-core-real,1782462164.222,1782462255.178,34.726893,44.113073,49.099272,10.007206150497389,602.0,0.0221975582685904,1,0,0,,,,,901,0,,phase2-core-real,0,
